time_s,voltage_V,current_A,resistance_Ohm
1753108553.370349,22.909000396728516,-0.23000000417232513,-99.60434774411648
1753108553.5301592,22.89900016784668,-0.23999999463558197,-95.41250283199679
1753108553.7100735,22.909000396728516,-0.25,-91.63600158691406
1753108553.8907962,22.913999557495117,-0.2199999988079071,-104.15454400753185
1753108554.05011,22.840999603271484,-0.2199999988079071,-103.82272603199009
1753108554.2307866,22.909000396728516,-0.23000000417232513,-99.60434774411648
1753108554.38997,22.86199951171875,-0.2199999988079071,-103.91818016181307
1753108554.5705698,22.913999557495117,-0.23000000417232513,-99.62608322531611
1753108554.7529075,22.909000396728516,-0.23999999463558197,-95.45417045326911
1753108554.910435,22.836000442504883,-0.23999999463558197,-95.15000397053866
1753108555.0907125,22.909000396728516,-0.23999999463558197,-95.45417045326911
1753108555.2711947,22.90399932861328,-0.23999999463558197,-95.43333266898988
1753108555.4303105,22.867000579833984,-0.23000000417232513,-99.42173984788765
1753108555.6110644,22.909000396728516,-0.2199999988079071,-104.13182054937872
1753108555.770553,22.87299919128418,-0.2199999988079071,-103.96817870556322
1753108555.9503212,22.909000396728516,-0.25,-91.63600158691406
1753108556.1305883,22.909000396728516,-0.2199999988079071,-104.13182054937872
1753108556.2931225,22.87299919128418,-0.23000000417232513,-99.4478207667632
1753108556.4701414,22.909000396728516,-0.23000000417232513,-99.60434774411648
1753108556.6296887,22.87299919128418,-0.2199999988079071,-103.96817870556322
1753108556.8112369,22.90399932861328,-0.2199999988079071,-104.10908842145902
1753108556.99018,22.913999557495117,-0.23000000417232513,-99.62608322531611
1753108557.1508267,22.878000259399414,-0.23000000417232513,-99.46956454078283
1753108557.3310277,22.90399932861328,-0.23999999463558197,-95.43333266898988
1753108557.5111427,22.882999420166016,-0.2199999988079071,-104.01363429163605
1753108557.6707711,22.851999282836914,-0.25,-91.40799713134766
1753108557.8509686,22.909000396728516,-0.23000000417232513,-99.60434774411648
1753108558.0106711,22.89900016784668,-0.23999999463558197,-95.41250283199679
1753108558.190835,22.909000396728516,-0.23000000417232513,-99.60434774411648
1753108558.3710616,22.909000396728516,-0.23999999463558197,-95.45417045326911
1753108558.5324683,22.851999282836914,-0.2199999988079071,-103.87272457574024
1753108558.711167,22.913999557495117,-0.23999999463558197,-95.47500029026222
1753108558.870288,22.878000259399414,-0.23999999463558197,-95.32500321151075
1753108559.0504463,22.909000396728516,-0.23000000417232513,-99.60434774411648
1753108559.2309,22.909000396728516,-0.2199999988079071,-104.13182054937872
1753108559.3903272,22.867000579833984,-0.23000000417232513,-99.42173984788765
1753108559.5705879,22.90399932861328,-0.25,-91.61599731445312
1753108559.7317877,22.85700035095215,-0.23000000417232513,-99.37826059266841
1753108559.9104571,22.909000396728516,-0.2199999988079071,-104.13182054937872
1753108560.09094,22.909000396728516,-0.23000000417232513,-99.60434774411648
1753108560.2500765,22.878000259399414,-0.23999999463558197,-95.32500321151075
1753108560.4308808,22.913999557495117,-0.2199999988079071,-104.15454400753185
1753108560.610564,22.89900016784668,-0.23999999463558197,-95.41250283199679
1753108560.7712877,22.851999282836914,-0.23999999463558197,-95.21666580674547
1753108560.949809,22.89900016784668,-0.23999999463558197,-95.41250283199679
1753108561.110928,22.90399932861328,-0.2199999988079071,-104.10908842145902
1753108561.2907221,22.909000396728516,-0.2199999988079071,-104.13182054937872
1753108561.4699638,22.913999557495117,-0.23000000417232513,-99.62608322531611
1753108561.6308124,22.867000579833984,-0.23000000417232513,-99.42173984788765
1753108561.8106685,22.913999557495117,-0.23000000417232513,-99.62608322531611
1753108561.9717011,22.87299919128418,-0.23999999463558197,-95.30416542723151
1753108562.150568,22.909000396728516,-0.2199999988079071,-104.13182054937872
1753108562.3307328,22.909000396728516,-0.2199999988079071,-104.13182054937872
1753108562.4920406,22.86199951171875,-0.23000000417232513,-99.39999607386804
1753108562.6707058,22.913999557495117,-0.2199999988079071,-104.15454400753185
1753108562.8302166,22.86199951171875,-0.23000000417232513,-99.39999607386804
1753108563.010483,22.909000396728516,-0.2199999988079071,-104.13182054937872
1753108563.1907747,22.909000396728516,-0.2199999988079071,-104.13182054937872
1753108563.3505967,22.88800048828125,-0.23000000417232513,-99.51304379600207
1753108563.5301924,22.909000396728516,-0.23999999463558197,-95.45417045326911
1753108563.7109106,22.90399932861328,-0.23000000417232513,-99.58260397009687
1753108563.8704016,22.86199951171875,-0.2199999988079071,-103.91818016181307
1753108564.050485,22.909000396728516,-0.23000000417232513,-99.60434774411648
1753108564.2102535,22.882999420166016,-0.23000000417232513,-99.49130002198245
1753108564.3900495,22.909000396728516,-0.2199999988079071,-104.13182054937872
1753108564.5702956,22.909000396728516,-0.23999999463558197,-95.45417045326911
1753108564.730145,22.867000579833984,-0.2199999988079071,-103.94091228973276
1753108564.9099126,22.913999557495117,-0.2199999988079071,-104.15454400753185
1753108565.0708957,22.867000579833984,-0.23000000417232513,-99.42173984788765
1753108565.2512918,22.909000396728516,-0.23000000417232513,-99.60434774411648
1753108565.4298375,22.913999557495117,-0.2199999988079071,-104.15454400753185
1753108565.590743,22.89900016784668,-0.23000000417232513,-99.56086848889724
1753108565.7701523,22.90399932861328,-0.25,-91.61599731445312
1753108565.9497526,22.89299964904785,-0.23000000417232513,-99.5347792772017
1753108566.1109405,22.851999282836914,-0.2199999988079071,-103.87272457574024
1753108566.2917347,22.909000396728516,-0.23000000417232513,-99.60434774411648
1753108566.4507096,22.86199951171875,-0.2199999988079071,-103.91818016181307
1753108566.6308684,22.90399932861328,-0.23000000417232513,-99.58260397009687
1753108566.8107393,22.909000396728516,-0.23999999463558197,-95.45417045326911
1753108566.970574,22.85700035095215,-0.23999999463558197,-95.2375035910247
1753108567.1507826,22.909000396728516,-0.23999999463558197,-95.45417045326911
1753108567.3105366,22.867000579833984,-0.23000000417232513,-99.42173984788765
1753108567.4925134,22.90399932861328,-0.23999999463558197,-95.43333266898988
1753108567.6708977,22.913999557495117,-0.23999999463558197,-95.47500029026222
1753108567.8303838,22.867000579833984,-0.2199999988079071,-103.94091228973276
1753108568.0109272,22.909000396728516,-0.23000000417232513,-99.60434774411648
1753108568.1699712,22.86199951171875,-0.2199999988079071,-103.91818016181307
1753108568.3518507,22.913999557495117,-0.23000000417232513,-99.62608322531611
1753108568.5303416,22.90399932861328,-0.2199999988079071,-104.10908842145902
1753108568.6900709,22.89900016784668,-0.23000000417232513,-99.56086848889724
1753108568.8704705,22.913999557495117,-0.23000000417232513,-99.62608322531611
1753108569.0510387,22.90399932861328,-0.23999999463558197,-95.43333266898988
1753108569.2104223,22.86199951171875,-0.23000000417232513,-99.39999607386804
1753108569.390912,22.909000396728516,-0.23000000417232513,-99.60434774411648
1753108569.5517573,22.86199951171875,-0.23999999463558197,-95.25833342801779
1753108569.730688,22.913999557495117,-0.23000000417232513,-99.62608322531611
1753108569.9107306,22.913999557495117,-0.23000000417232513,-99.62608322531611
1753108570.070204,22.87299919128418,-0.2199999988079071,-103.96817870556322
1753108570.2508051,22.90399932861328,-0.2199999988079071,-104.10908842145902
1753108570.4116821,22.86199951171875,-0.23999999463558197,-95.25833342801779
1753108570.5907779,22.909000396728516,-0.23000000417232513,-99.60434774411648
1753108570.7720513,22.913999557495117,-0.23999999463558197,-95.47500029026222
