Time (s),Current (A),Voltage_Cell1 (V),Voltage_Cell2 (V),Voltage_Cell3 (V),Voltage_Cell4 (V),Voltage_Cell5 (V),Voltage_Cell6 (V),delta_I,delta_U
26.450000000000045,20.474931716918945,3.9740567207336426,3.978624105453491,3.978191614151001,3.978624105453491,3.973505973815918,3.978506088256836,nan,nan
26.5,14.118010520935059,3.992821455001831,3.9976871013641357,3.9971201419830322,3.9976871013641357,3.9931063652038574,3.9969162940979004,nan,nan
26.549999999999955,9.011889457702637,4.015204429626465,4.021204471588135,4.020772457122803,4.020772457122803,4.017903804779053,4.019903659820557,nan,nan
26.600000000000136,6.172700881958008,4.0303192138671875,4.036318778991699,4.035750865936279,4.035750865936279,4.034352779388428,4.035957336425781,nan,nan
26.65000000000009,4.565613746643066,4.038585186004639,4.045016288757324,4.044585227966309,4.045016288757324,4.043760776519775,4.044366359710693,nan,nan
26.700000000000045,3.648299217224121,4.0437235832214355,4.050724029541016,4.0497236251831055,4.05029296875,4.049579620361328,4.049579620361328,nan,nan
26.75,3.1310501098632812,4.0468597412109375,4.053859710693359,4.052859783172607,4.052859783172607,4.05318021774292,4.052786827087402,nan,nan
26.799999999999955,2.8025622367858887,4.0484299659729,4.055429935455322,4.0548601150512695,4.0548601150512695,4.055394172668457,4.054788112640381,nan,nan
26.850000000000136,2.627485990524292,4.049428939819336,4.056858062744141,4.056000232696533,4.056428909301758,4.056392669677734,4.056392669677734,nan,nan
26.90000000000009,2.513918876647949,4.050429344177246,4.058000087738037,4.056428909301758,4.057000160217285,4.0573930740356445,4.057000160217285,nan,nan
26.950000000000045,2.4749999046325684,4.051000118255615,4.0584282875061035,4.057000160217285,4.057428359985352,4.058000087738037,4.057000160217285,nan,nan
27.0,2.4000000953674316,4.051000118255615,4.059000015258789,4.0574259757995605,4.0584259033203125,4.05839204788208,4.057392120361328,nan,nan
