Time (s),Current (A),Voltage_Cell1 (V),Voltage_Cell2 (V),Voltage_Cell3 (V),Voltage_Cell4 (V),Voltage_Cell5 (V),Voltage_Cell6 (V),abs(delta_U_Cell1),abs(delta_U_Cell2),abs(delta_U_Cell3),abs(delta_U_Cell4),abs(delta_U_Cell5),abs(delta_U_Cell6),abs(delta_I),abs(delta_U_avg),R_int
3.2000000000000455,0.9194200038909912,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
3.25,0.9070374965667725,4.080999851226807,4.089000225067139,4.0879998207092285,4.088665962219238,4.090000152587891,4.0879998207092285,0.0,0.0,0.0,0.0006661415100097656,0.0,0.0,nan,nan,nan
3.2999999999999545,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.089000225067139,4.090000152587891,4.0879998207092285,0.0,0.0,0.0,0.0003342628479003906,0.0,0.0,nan,nan,nan
3.3500000000001364,0.9427288770675659,4.080999851226807,4.089000225067139,4.0879998207092285,4.088334560394287,4.090000152587891,4.0879998207092285,0.0,0.0,0.0,0.0006656646728515625,0.0,0.0,nan,nan,nan
3.400000000000091,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,0.0,0.0,0.0,0.00033473968505859375,0.0,0.0,nan,nan,nan
3.4500000000000455,0.9325757026672363,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
3.5,0.9451409578323364,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
3.5499999999999545,0.9077481627464294,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
3.6000000000001364,0.920351505279541,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
3.650000000000091,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
3.7000000000000455,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
3.75,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
3.7999999999999545,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
3.8500000000001364,0.9415656924247742,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
3.900000000000091,0.9421920776367188,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
3.9500000000000455,0.9412592053413391,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
4.0,0.9073882699012756,4.080999851226807,4.089660167694092,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,0.0,0.000659942626953125,0.0,0.0,0.0,0.0,nan,nan,nan
4.0499999999999545,0.925000011920929,4.080999851226807,4.089341640472412,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,0.0,0.0003185272216796875,0.0,0.0,0.0,0.0,nan,nan,nan
4.100000000000136,0.9284825325012207,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,0.0,0.0003414154052734375,0.0,0.0,0.0,0.0,nan,nan,nan
4.150000000000091,0.8999999761581421,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
4.2000000000000455,0.925000011920929,4.080999851226807,4.089000225067139,4.0879998207092285,4.0879998207092285,4.090000152587891,4.0879998207092285,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
